,Magnetometerx,Magnetometery,Magnetometerz
0,-3.136,0.5880000000000001,1.568
1,-3.136,0.5880000000000001,1.568
2,-3.136,0.5880000000000001,1.568
3,-3.136,0.5880000000000001,1.372
4,-3.136,0.784,1.568
5,-3.136,0.686,1.372
6,-3.136,0.686,1.372
7,-3.136,0.686,1.372
8,-3.136,0.686,1.372
9,-3.136,0.784,1.47
10,-3.136,0.784,1.47
11,-3.136,0.686,1.47
12,-3.136,0.686,1.47
13,-3.136,0.686,1.47
14,-3.136,0.686,1.47
15,-3.136,0.686,1.47
16,-3.136,0.686,1.568
17,-3.136,0.686,1.568
18,-3.136,0.686,1.568
19,-3.136,0.686,1.568
20,-3.136,0.392,1.568
21,-3.136,0.882,1.568
22,-3.136,0.784,1.47
23,-3.136,0.784,1.47
24,-3.136,0.784,1.47
25,-3.136,0.784,1.568
26,-3.136,0.882,1.568
27,-3.136,0.392,1.47
28,-3.136,0.392,1.47
29,-3.136,0.392,1.47
30,-3.136,0.392,1.47
31,-3.136,0.686,1.47
32,-3.136,0.5880000000000001,1.47
33,-3.136,0.5880000000000001,1.47
34,-3.136,0.5880000000000001,1.47
35,-3.136,0.5880000000000001,1.47
36,-3.136,0.5880000000000001,1.47
37,-3.136,0.5880000000000001,1.47
38,-3.136,0.686,1.372
39,-3.136,0.686,1.47
40,-3.136,0.686,1.47
41,-3.136,0.686,1.47
42,-3.136,0.686,1.47
43,-3.136,0.882,1.47
44,-3.136,0.784,1.372
45,-3.136,0.784,1.372
46,-3.136,0.784,1.372
47,-3.136,0.784,1.372
48,-3.136,0.784,1.568
49,-3.136,0.49,1.372
50,-3.136,0.98,1.47
51,-3.136,0.98,1.47
52,-3.136,0.98,1.47
53,-3.136,0.784,1.568
54,-3.136,0.686,1.372
55,-3.136,0.784,1.47
56,-3.136,0.784,1.47
57,-3.136,0.784,1.47
58,-3.136,0.784,1.47
59,-3.136,0.49,1.372
60,-3.136,0.5880000000000001,1.568
61,-3.136,0.49,1.372
62,-3.136,0.49,1.372
63,-3.136,0.49,1.372
64,-3.136,0.49,1.372
65,-3.136,0.49,1.47
66,-3.136,0.5880000000000001,1.47
67,-3.136,0.5880000000000001,1.47
68,-3.136,0.5880000000000001,1.47
69,-3.136,0.5880000000000001,1.47
70,-3.136,0.784,1.47
71,-3.136,0.5880000000000001,1.47
72,-3.136,0.882,1.47
73,-3.136,0.882,1.47
74,-3.136,0.882,1.47
75,-3.136,0.882,1.47
76,-3.136,0.784,1.372
77,-3.136,0.882,1.372
78,-3.136,0.686,1.274
79,-3.136,0.686,1.274
80,-3.136,0.686,1.274
81,-3.136,0.784,1.372
82,-3.136,0.686,1.47
83,-3.136,1.078,1.372
84,-3.136,1.078,1.372
85,-3.136,1.078,1.372
86,-3.136,1.078,1.372
87,-3.136,0.686,1.568
88,-3.136,0.784,1.568
89,-3.136,0.686,1.47
90,-3.136,0.686,1.47
91,-3.136,0.686,1.47
92,-3.136,0.882,1.47
93,-3.136,0.5880000000000001,1.47
94,-3.136,0.784,1.568
95,-3.136,0.784,1.568
96,-3.136,0.784,1.568
97,-3.136,0.784,1.568
98,-3.136,0.882,1.568
99,-3.136,0.98,1.568
