,Magnetometerx,Magnetometery,Magnetometerz
0,0.784,-3.136,28.224
1,0.784,-3.136,28.224
2,0.98,-3.136,28.224
3,0.98,-3.136,28.224
4,0.98,-3.136,28.224
5,0.98,-3.136,28.224
6,0.784,-3.136,28.224
7,0.98,-3.136,28.224
8,0.98,-3.136,28.224
9,0.98,-3.136,28.224
10,0.98,-3.136,28.224
11,0.784,-3.136,28.224
12,0.98,-3.136,28.224
13,0.882,-3.136,28.224
14,0.882,-3.136,28.224
15,0.882,-3.136,28.224
16,0.882,-3.136,28.224
17,0.882,-3.136,26.656000000000002
18,0.882,-3.136,28.224
19,0.784,-3.136,28.224
20,0.784,-3.136,28.224
21,0.784,-3.136,28.224
22,0.686,-3.136,28.224
23,0.882,-3.136,28.224
24,0.784,-3.136,28.224
25,0.784,-3.136,28.224
26,0.784,-3.136,28.224
27,0.784,-3.136,28.224
28,0.882,-3.136,28.224
29,1.078,-3.136,28.224
30,0.686,-3.136,28.224
31,0.686,-3.136,28.224
32,0.686,-3.136,28.224
33,0.784,-3.136,28.224
34,0.882,-3.136,28.224
35,0.686,-3.136,28.224
36,0.686,-3.136,28.224
37,0.686,-3.136,28.224
38,0.686,-3.136,28.224
39,0.882,-3.136,28.224
40,0.784,-3.136,28.224
41,0.98,-3.136,28.224
42,0.98,-3.136,28.224
43,0.98,-3.136,28.224
44,0.98,-3.136,28.224
45,0.784,-3.136,28.224
46,0.686,-3.136,28.224
47,0.686,-3.136,28.224
48,0.686,-3.136,28.224
49,0.686,-3.136,28.224
50,0.686,-3.136,28.224
51,0.784,-3.136,26.656000000000002
52,0.98,-3.136,28.224
53,0.98,-3.136,28.224
54,0.98,-3.136,28.224
55,0.98,-3.136,28.224
56,1.078,-3.136,28.224
57,0.98,-3.136,28.224
58,0.882,-3.136,28.224
59,0.882,-3.136,28.224
60,0.882,-3.136,28.224
61,0.784,-3.136,28.224
62,0.98,-3.136,28.224
63,0.784,-3.136,28.224
64,0.784,-3.136,28.224
65,0.784,-3.136,28.224
66,0.784,-3.136,28.224
67,0.882,-3.136,28.224
68,0.784,-3.136,28.224
69,0.882,-3.136,28.224
70,0.882,-3.136,28.224
71,0.882,-3.136,28.224
72,0.882,-3.136,28.224
73,0.98,-3.136,28.224
74,0.882,-3.136,28.224
75,0.882,-3.136,28.224
76,0.882,-3.136,28.224
77,0.882,-3.136,28.224
78,0.784,-3.136,28.224
79,0.98,-3.136,28.224
80,0.882,-3.136,28.224
81,0.882,-3.136,28.224
82,0.882,-3.136,28.224
83,0.882,-3.136,28.224
84,0.98,-3.136,28.224
85,0.784,-3.136,28.224
86,0.784,-3.136,28.224
87,0.784,-3.136,28.224
88,0.784,-3.136,28.224
89,0.882,-3.136,26.656000000000002
90,0.882,-3.136,28.224
91,0.784,-3.136,28.224
92,0.784,-3.136,28.224
93,0.784,-3.136,28.224
94,0.784,-3.136,28.224
95,0.784,-3.136,28.224
96,0.686,-3.136,26.656000000000002
97,0.686,-3.136,28.224
98,0.686,-3.136,28.224
99,0.686,-3.136,28.224
